CNPJ, RazaoSocial, Trimestre, Ano, ValorDespesas
17689407000170, UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 64444728.48
17689407000170, UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 128426285.28
17689407000170, UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 197765011.57
37436920000167, UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 14284044.91
37436920000167, UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 29598169.55
37436920000167, UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 46653755.32
05455431000166, CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA, 1º Trimestre, 2025, 289740.0
05455431000166, CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA, 2º Trimestre, 2025, 582230.0
05455431000166, CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA, 3º Trimestre, 2025, 936597.0
42889436000123, UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 4446650.53
42889436000123, UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 9623615.72
42889436000123, UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 15553271.85
41511429000120, UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 4067587.73
41511429000120, UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 9514963.64
41511429000120, UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 13943981.12
32440968000125, UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 37954619.35
32440968000125, UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 78883678.36
32440968000125, UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 119682168.76
29780384000194, HSMED SAUDE LTDA, 1º Trimestre, 2025, 501939.16
29780384000194, HSMED SAUDE LTDA, 2º Trimestre, 2025, 1023793.54
29780384000194, HSMED SAUDE LTDA, 3º Trimestre, 2025, 1588365.34
05657234000120, UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA, 1º Trimestre, 2025, 23886664.43
05657234000120, UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA, 2º Trimestre, 2025, 58198917.73
05657234000120, UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA, 3º Trimestre, 2025, 88832179.48
49955478000164, AURORA SAÚDE LTDA, 1º Trimestre, 2025, 2850270.2
49955478000164, AURORA SAÚDE LTDA, 2º Trimestre, 2025, 6868536.36
49955478000164, AURORA SAÚDE LTDA, 3º Trimestre, 2025, 11888425.29
12838821000180, FUNDAÇÃO FIAT SAÚDE E BEM ESTAR, 1º Trimestre, 2025, 0.0
12838821000180, FUNDAÇÃO FIAT SAÚDE E BEM ESTAR, 2º Trimestre, 2025, 0.0
12838821000180, FUNDAÇÃO FIAT SAÚDE E BEM ESTAR, 3º Trimestre, 2025, 0.0
18275071000162, POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS, 1º Trimestre, 2025, 0.0
18275071000162, POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS, 2º Trimestre, 2025, 0.0
18275071000162, POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS, 3º Trimestre, 2025, 0.0
00840048000108, UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 6401860.2
00840048000108, UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 14323688.97
00840048000108, UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 21012724.36
52657079000121, UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 944927.97
52657079000121, UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 2217710.3
52657079000121, UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 3491590.71
44857357000166, METRUS INSTITUTO DE SEGURIDADE SOCIAL, 1º Trimestre, 2025, 84653278.05
44857357000166, METRUS INSTITUTO DE SEGURIDADE SOCIAL, 2º Trimestre, 2025, 171449194.55
44857357000166, METRUS INSTITUTO DE SEGURIDADE SOCIAL, 3º Trimestre, 2025, 230062199.98
41715325000138, ARL ADMINISTRADORA DE BENEFÍCIOS LTDA, 1º Trimestre, 2025, 0.0
41715325000138, ARL ADMINISTRADORA DE BENEFÍCIOS LTDA, 2º Trimestre, 2025, 2840.0
41715325000138, ARL ADMINISTRADORA DE BENEFÍCIOS LTDA, 3º Trimestre, 2025, 2840.0
11336728000105, ASSOCIAÇÃO SAÚDE RURAL ALEGRETE, 1º Trimestre, 2025, 782098.49
11336728000105, ASSOCIAÇÃO SAÚDE RURAL ALEGRETE, 2º Trimestre, 2025, 1857245.4
11336728000105, ASSOCIAÇÃO SAÚDE RURAL ALEGRETE, 3º Trimestre, 2025, 3457993.24
30724638000136, ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL, 1º Trimestre, 2025, 1370167.69
30724638000136, ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL, 2º Trimestre, 2025, 2790907.88
30724638000136, ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL, 3º Trimestre, 2025, 3991989.81
01867792000169, NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA, 1º Trimestre, 2025, 4088501.35
01867792000169, NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA, 2º Trimestre, 2025, 8226497.77
01867792000169, NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA, 3º Trimestre, 2025, 12158313.37
68682715000105, PLAMER PLANO MEDICO RESENDE LTDA, 1º Trimestre, 2025, 8196912.12
68682715000105, PLAMER PLANO MEDICO RESENDE LTDA, 2º Trimestre, 2025, 15805490.85
68682715000105, PLAMER PLANO MEDICO RESENDE LTDA, 3º Trimestre, 2025, 22100063.17
85377174000120, UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 26473918.06
85377174000120, UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 57751673.45
85377174000120, UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 92547410.42
01554266000149, UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 7508697.37
01554266000149, UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 16511347.89
01554266000149, UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 25484109.21
02172353000102, CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE, 1º Trimestre, 2025, 12063241.77
02172353000102, CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE, 2º Trimestre, 2025, 24322345.46
02172353000102, CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE, 3º Trimestre, 2025, 37371409.02
15215452000168, CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB, 1º Trimestre, 2025, 7010259.05
15215452000168, CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB, 2º Trimestre, 2025, 10759324.94
15215452000168, CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB, 3º Trimestre, 2025, 15788981.03
03013779000178, ANGELI SISTEMAS DE SAUDE S.A, 1º Trimestre, 2025, 2227934.83
03013779000178, ANGELI SISTEMAS DE SAUDE S.A, 2º Trimestre, 2025, 5023229.66
03013779000178, ANGELI SISTEMAS DE SAUDE S.A, 3º Trimestre, 2025, 7519592.24
00172586000171, UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA, 1º Trimestre, 2025, 855644.63
00172586000171, UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA, 2º Trimestre, 2025, 1907090.92
00172586000171, UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA, 3º Trimestre, 2025, 3051607.54
38499547000156, UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 40564209.14
38499547000156, UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 82469972.57
38499547000156, UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 127748576.45
13816250000146, OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA, 1º Trimestre, 2025, 1834251.67
13816250000146, OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA, 2º Trimestre, 2025, 4181638.14
13816250000146, OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA, 3º Trimestre, 2025, 7112235.28
80525652000189, UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI, 1º Trimestre, 2025, 3305899.12
80525652000189, UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI, 2º Trimestre, 2025, 7275749.37
80525652000189, UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI, 3º Trimestre, 2025, 11245430.2
41929347000109, PRESERVE SAUDE ASSISTENCIA MEDICA LTDA, 1º Trimestre, 2025, 1198368.5
41929347000109, PRESERVE SAUDE ASSISTENCIA MEDICA LTDA, 2º Trimestre, 2025, 2312968.3
41929347000109, PRESERVE SAUDE ASSISTENCIA MEDICA LTDA, 3º Trimestre, 2025, 3527996.12
10456692000130, QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA, 1º Trimestre, 2025, 389613.02
10456692000130, QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA, 2º Trimestre, 2025, 1155083.28
10456692000130, QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA, 3º Trimestre, 2025, 1741035.88
83937631000169, CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC, 1º Trimestre, 2025, 5924106.87
83937631000169, CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC, 2º Trimestre, 2025, 11624379.93
83937631000169, CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC, 3º Trimestre, 2025, 17380996.02
92240605000178, ON MED ASSISTÊNCIA MÉDICA LTDA, 1º Trimestre, 2025, 2137903.78
92240605000178, ON MED ASSISTÊNCIA MÉDICA LTDA, 2º Trimestre, 2025, 5643592.24
92240605000178, ON MED ASSISTÊNCIA MÉDICA LTDA, 3º Trimestre, 2025, 11981320.05
28023703000154, ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA, 1º Trimestre, 2025, 537458.84
28023703000154, ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA, 2º Trimestre, 2025, 1194490.96
28023703000154, ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA, 3º Trimestre, 2025, 1966957.13
51093193000103, UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 15122283.71
51093193000103, UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 30914285.61
51093193000103, UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 47690275.59
62476676000103, INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA, 1º Trimestre, 2025, 8951143.56
62476676000103, INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA, 2º Trimestre, 2025, 18864423.09
62476676000103, INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA, 3º Trimestre, 2025, 31318230.06
66343559000122, UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 20468576.02
66343559000122, UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 41365791.97
66343559000122, UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 66668217.82
04204285000133, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF, 1º Trimestre, 2025, 9242816.65
04204285000133, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF, 2º Trimestre, 2025, 17947964.58
04204285000133, CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF, 3º Trimestre, 2025, 22987620.11
19969500000164, DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL, 1º Trimestre, 2025, 4404965.56
19969500000164, DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL, 2º Trimestre, 2025, 8766928.7
19969500000164, DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL, 3º Trimestre, 2025, 13370185.37
44863959000126, UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO, 1º Trimestre, 2025, 55858874.14
44863959000126, UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO, 2º Trimestre, 2025, 121949902.58
44863959000126, UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO, 3º Trimestre, 2025, 197673099.78
24807514000111, ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI, 1º Trimestre, 2025, 4509862.53
24807514000111, ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI, 2º Trimestre, 2025, 9816581.93
24807514000111, ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI, 3º Trimestre, 2025, 15086257.91
60975174000100, ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO, 1º Trimestre, 2025, 43812251.69
60975174000100, ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO, 2º Trimestre, 2025, 90629977.54
60975174000100, ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO, 3º Trimestre, 2025, 136868118.62
71063853000110, UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 4018846.08
71063853000110, UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 7626551.1
71063853000110, UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 12233944.27
51212821000122, SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA, 1º Trimestre, 2025, 1982.37
51212821000122, SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA, 2º Trimestre, 2025, 35024.84
51212821000122, SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA, 3º Trimestre, 2025, 73391.52
19663787000108, SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA, 1º Trimestre, 2025, 0.0
19663787000108, SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA, 2º Trimestre, 2025, 0.0
19663787000108, SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA, 3º Trimestre, 2025, 0.0
41077489000187, AMPLA PLANOS DE SAUDE LTDA, 2º Trimestre, 2025, 124779607.28
41077489000187, AMPLA PLANOS DE SAUDE LTDA, 3º Trimestre, 2025, 184478504.25
28953753000130, SD-M OPERADORA DE PLANOS DE SAUDE LTDA, 1º Trimestre, 2025, 1062086.59
28953753000130, SD-M OPERADORA DE PLANOS DE SAUDE LTDA, 2º Trimestre, 2025, 2110855.9
28953753000130, SD-M OPERADORA DE PLANOS DE SAUDE LTDA, 3º Trimestre, 2025, 3407055.31
15308521000188, UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA, 1º Trimestre, 2025, 7143803.0
15308521000188, UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA, 2º Trimestre, 2025, 13826507.2
15308521000188, UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA, 3º Trimestre, 2025, 20723610.33
00660903000107, FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG, 1º Trimestre, 2025, 32752200.92
00660903000107, FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG, 2º Trimestre, 2025, 67970762.29
00660903000107, FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG, 3º Trimestre, 2025, 101878585.85
31763326000102, EXCELÊNCIA PLANO DE SAÚDE S/A, 2º Trimestre, 2025, 25691.61
31763326000102, EXCELÊNCIA PLANO DE SAÚDE S/A, 3º Trimestre, 2025, 497668.08
44456036000150, UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 35224423.86
44456036000150, UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 74302333.43
44456036000150, UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 115251051.91
58837188000107, UNIMED SALTO/ITU - COOPERATIVA MÉDICA, 1º Trimestre, 2025, 26594403.81
58837188000107, UNIMED SALTO/ITU - COOPERATIVA MÉDICA, 2º Trimestre, 2025, 50545421.87
58837188000107, UNIMED SALTO/ITU - COOPERATIVA MÉDICA, 3º Trimestre, 2025, 76901451.62
00763923000103, UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 8261.94
00763923000103, UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, -13409.56
00763923000103, UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 16050.34
77375897000162, FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL, 1º Trimestre, 2025, 52987885.83
77375897000162, FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL, 2º Trimestre, 2025, 84539517.77
77375897000162, FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL, 3º Trimestre, 2025, 133653212.9
02862447000103, NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA, 1º Trimestre, 2025, 30649604.75
02862447000103, NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA, 2º Trimestre, 2025, 61259645.41
02862447000103, NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA, 3º Trimestre, 2025, 93207813.28
07583396000196, UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA, 1º Trimestre, 2025, 27742047.5
07583396000196, UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA, 2º Trimestre, 2025, 59789599.41
07583396000196, UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA, 3º Trimestre, 2025, 95156174.38
86483542000188, UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA, 1º Trimestre, 2025, 1870243.68
86483542000188, UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA, 2º Trimestre, 2025, 3971215.29
86483542000188, UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA, 3º Trimestre, 2025, 6381337.01
45425899000122, UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 20330870.04
45425899000122, UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 45187081.75
45425899000122, UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 58761010.22
69259356000140, S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL, 1º Trimestre, 2025, 30356255.43
69259356000140, S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL, 2º Trimestre, 2025, 59639897.7
69259356000140, S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL, 3º Trimestre, 2025, 91002293.04
30460075000116, MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO, 1º Trimestre, 2025, 25350693.66
30460075000116, MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO, 2º Trimestre, 2025, 50658707.6
30460075000116, MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO, 3º Trimestre, 2025, 83242075.97
00006037000127, UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 13274244.84
00006037000127, UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 25537232.37
00006037000127, UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 38994763.34
00747041000146, UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 1283143.34
00747041000146, UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, 2980484.27
00747041000146, UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 4704086.1
04463083000106, ITAUSEG SAÚDE S.A, 1º Trimestre, 2025, 0.0
04463083000106, ITAUSEG SAÚDE S.A, 2º Trimestre, 2025, 0.0
04463083000106, ITAUSEG SAÚDE S.A, 3º Trimestre, 2025, 842.69
73395469000140, CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE, 1º Trimestre, 2025, 30294703.95
73395469000140, CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE, 2º Trimestre, 2025, 63280401.17
73395469000140, CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE, 3º Trimestre, 2025, 97845715.24
14576780000127, MEDGOLD ASSISTENCIA MEDICA LTDA - ME, 1º Trimestre, 2025, 1647935.68
14576780000127, MEDGOLD ASSISTENCIA MEDICA LTDA - ME, 2º Trimestre, 2025, 3586559.72
14576780000127, MEDGOLD ASSISTENCIA MEDICA LTDA - ME, 3º Trimestre, 2025, 5338225.32
08315806000180, UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 2130297.13
08315806000180, UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 4866489.75
08315806000180, UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 7874966.33
19691730000104, MAIS SAUDE S/A, 1º Trimestre, 2025, 7339999.54
19691730000104, MAIS SAUDE S/A, 3º Trimestre, 2025, 21923114.12
02476067000122, UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 454500846.36
02476067000122, UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 943420522.63
02476067000122, UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 1410702725.56
87827689000100, UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA, 1º Trimestre, 2025, 102670637.81
87827689000100, UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA, 2º Trimestre, 2025, 216128893.18
87827689000100, UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA, 3º Trimestre, 2025, 341408154.51
92911056000116, ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC, 1º Trimestre, 2025, 456873.43
92911056000116, ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC, 2º Trimestre, 2025, 1060228.29
92911056000116, ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC, 3º Trimestre, 2025, 1792374.49
24449225000198, UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO, 1º Trimestre, 2025, 46765010.75
24449225000198, UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO, 2º Trimestre, 2025, 100968263.43
24449225000198, UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO, 3º Trimestre, 2025, 155550621.68
71925531000133, UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 11020053.7
71925531000133, UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 23662776.13
71925531000133, UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 37129043.43
80871551000160, UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS, 1º Trimestre, 2025, 31756237.78
80871551000160, UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS, 2º Trimestre, 2025, 65228951.47
80871551000160, UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS, 3º Trimestre, 2025, 98687057.54
23031479000129, UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA, 1º Trimestre, 2025, 2642655.91
23031479000129, UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA, 2º Trimestre, 2025, 5417513.74
23031479000129, UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA, 3º Trimestre, 2025, 7889754.71
03273825000178, METLIFE PLANOS ODONTOLÓGICOS LTDA, 1º Trimestre, 2025, 22234317.07
03273825000178, METLIFE PLANOS ODONTOLÓGICOS LTDA, 2º Trimestre, 2025, 44484984.84
03273825000178, METLIFE PLANOS ODONTOLÓGICOS LTDA, 3º Trimestre, 2025, 68907979.01
70094578000130, COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA, 1º Trimestre, 2025, 2014195.19
70094578000130, COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA, 2º Trimestre, 2025, 4114006.58
